rfc_uri,rfc_number,rfc_name,rfc_title,publication_time,final_draft_uri,draft_uri,lineage_depth,draft_name,latest_rev,draft_title,draft_type,revision_count,publication_year,is_final_draft
/api/v1/doc/document/rfc9323/,9323,rfc9323,A Profile for RPKI Signed Checklists (RSCs),2022-11-18 19:56:06+00:00,/api/v1/doc/document/draft-ietf-sidrops-rpki-rsc/,/api/v1/doc/document/draft-ietf-sidrops-rpki-rsc/,0,draft-ietf-sidrops-rpki-rsc,11,A Profile for RPKI Signed Checklists (RSCs),/api/v1/name/doctypename/draft/,12,2022,True
/api/v1/doc/document/rfc9325/,9325,rfc9325,Recommendations for Secure Use of Transport Layer Security (TLS) and Datagram Transport Layer Security (DTLS),2022-11-30 14:06:30+00:00,/api/v1/doc/document/draft-ietf-uta-rfc7525bis/,/api/v1/doc/document/draft-sheffer-uta-bcp195bis/,1,draft-sheffer-uta-bcp195bis,00,Recommendations for Secure Use of Transport Layer Security (TLS) and Datagram Transport Layer Security (DTLS),/api/v1/name/doctypename/draft/,1,2022,False
/api/v1/doc/document/rfc9325/,9325,rfc9325,Recommendations for Secure Use of Transport Layer Security (TLS) and Datagram Transport Layer Security (DTLS),2022-11-30 14:06:30+00:00,/api/v1/doc/document/draft-ietf-uta-rfc7525bis/,/api/v1/doc/document/draft-sheffer-uta-rfc7525bis/,1,draft-sheffer-uta-rfc7525bis,00,Recommendations for Secure Use of Transport Layer Security (TLS) and Datagram Transport Layer Security (DTLS),/api/v1/name/doctypename/draft/,1,2022,False
/api/v1/doc/document/rfc9325/,9325,rfc9325,Recommendations for Secure Use of Transport Layer Security (TLS) and Datagram Transport Layer Security (DTLS),2022-11-30 14:06:30+00:00,/api/v1/doc/document/draft-ietf-uta-rfc7525bis/,/api/v1/doc/document/draft-ietf-uta-rfc7525bis/,0,draft-ietf-uta-rfc7525bis,11,Recommendations for Secure Use of Transport Layer Security (TLS) and Datagram Transport Layer Security (DTLS),/api/v1/name/doctypename/draft/,12,2022,True
/api/v1/doc/document/rfc9329/,9329,rfc9329,TCP Encapsulation of Internet Key Exchange Protocol (IKE) and IPsec Packets,2022-11-30 20:45:19+00:00,/api/v1/doc/document/draft-ietf-ipsecme-rfc8229bis/,/api/v1/doc/document/draft-smyslov-ipsecme-rfc8229bis/,1,draft-smyslov-ipsecme-rfc8229bis,02,TCP Encapsulation of IKE and IPsec Packets,/api/v1/name/doctypename/draft/,3,2022,False
/api/v1/doc/document/rfc9329/,9329,rfc9329,TCP Encapsulation of Internet Key Exchange Protocol (IKE) and IPsec Packets,2022-11-30 20:45:19+00:00,/api/v1/doc/document/draft-ietf-ipsecme-rfc8229bis/,/api/v1/doc/document/draft-ietf-ipsecme-rfc8229bis/,0,draft-ietf-ipsecme-rfc8229bis,09,TCP Encapsulation of Internet Key Exchange Protocol (IKE) and IPsec Packets,/api/v1/name/doctypename/draft/,10,2022,True
/api/v1/doc/document/rfc9320/,9320,rfc9320,Deterministic Networking (DetNet) Bounded Latency,2022-12-01 01:59:09+00:00,/api/v1/doc/document/draft-ietf-detnet-bounded-latency/,/api/v1/doc/document/draft-finn-detnet-bounded-latency/,1,draft-finn-detnet-bounded-latency,04,DetNet Bounded Latency,/api/v1/name/doctypename/draft/,5,2022,False
/api/v1/doc/document/rfc9320/,9320,rfc9320,Deterministic Networking (DetNet) Bounded Latency,2022-12-01 01:59:09+00:00,/api/v1/doc/document/draft-ietf-detnet-bounded-latency/,/api/v1/doc/document/draft-ietf-detnet-bounded-latency/,0,draft-ietf-detnet-bounded-latency,10,Deterministic Networking (DetNet) Bounded Latency,/api/v1/name/doctypename/draft/,11,2022,True
/api/v1/doc/document/rfc9337/,9337,rfc9337,Generating Password-Based Keys Using the GOST Algorithms,2022-12-09 22:30:58+00:00,/api/v1/doc/document/draft-pkcs5-gost/,/api/v1/doc/document/draft-pkcs5-gost/,0,draft-pkcs5-gost,09,Generating Password-Based Keys Using the GOST Algorithms,/api/v1/name/doctypename/draft/,10,2022,True
/api/v1/doc/document/rfc9338/,9338,rfc9338,CBOR Object Signing and Encryption (COSE): Countersignatures,2022-12-14 19:30:19+00:00,/api/v1/doc/document/draft-ietf-cose-countersign/,/api/v1/doc/document/draft-ietf-cose-countersign/,0,draft-ietf-cose-countersign,10,CBOR Object Signing and Encryption (COSE): Countersignatures,/api/v1/name/doctypename/draft/,11,2022,True
/api/v1/doc/document/rfc9341/,9341,rfc9341,Alternate-Marking Method,2022-12-14 21:50:59+00:00,/api/v1/doc/document/draft-ietf-ippm-rfc8321bis/,/api/v1/doc/document/draft-fioccola-rfc8321bis/,1,draft-fioccola-rfc8321bis,04,Alternate-Marking Method,/api/v1/name/doctypename/draft/,5,2022,False
/api/v1/doc/document/rfc9341/,9341,rfc9341,Alternate-Marking Method,2022-12-14 21:50:59+00:00,/api/v1/doc/document/draft-ietf-ippm-rfc8321bis/,/api/v1/doc/document/draft-ietf-ippm-rfc8321bis/,0,draft-ietf-ippm-rfc8321bis,03,Alternate-Marking Method,/api/v1/name/doctypename/draft/,4,2022,True
/api/v1/doc/document/rfc9342/,9342,rfc9342,Clustered Alternate-Marking Method,2022-12-14 21:51:03+00:00,/api/v1/doc/document/draft-ietf-ippm-rfc8889bis/,/api/v1/doc/document/draft-fioccola-rfc8889bis/,1,draft-fioccola-rfc8889bis,04,Multipoint Alternate-Marking Method,/api/v1/name/doctypename/draft/,5,2022,False
/api/v1/doc/document/rfc9342/,9342,rfc9342,Clustered Alternate-Marking Method,2022-12-14 21:51:03+00:00,/api/v1/doc/document/draft-ietf-ippm-rfc8889bis/,/api/v1/doc/document/draft-ietf-ippm-rfc8889bis/,0,draft-ietf-ippm-rfc8889bis,04,Clustered Alternate-Marking Method,/api/v1/name/doctypename/draft/,5,2022,True
/api/v1/doc/document/rfc9328/,9328,rfc9328,RTP Payload Format for Versatile Video Coding (VVC),2022-12-21 06:00:19+00:00,/api/v1/doc/document/draft-ietf-avtcore-rtp-vvc/,/api/v1/doc/document/draft-zhao-payload-rtp-vvc/,2,draft-zhao-payload-rtp-vvc,00,RTP Payload Format for Versatile Video Coding (VVC),/api/v1/name/doctypename/draft/,1,2022,False
/api/v1/doc/document/rfc9328/,9328,rfc9328,RTP Payload Format for Versatile Video Coding (VVC),2022-12-21 06:00:19+00:00,/api/v1/doc/document/draft-ietf-avtcore-rtp-vvc/,/api/v1/doc/document/draft-zhao-avtcore-rtp-vvc/,1,draft-zhao-avtcore-rtp-vvc,00,RTP Payload Format for Versatile Video Coding (VVC),/api/v1/name/doctypename/draft/,1,2022,False
/api/v1/doc/document/rfc9328/,9328,rfc9328,RTP Payload Format for Versatile Video Coding (VVC),2022-12-21 06:00:19+00:00,/api/v1/doc/document/draft-ietf-avtcore-rtp-vvc/,/api/v1/doc/document/draft-ietf-avtcore-rtp-vvc/,0,draft-ietf-avtcore-rtp-vvc,18,RTP Payload Format for Versatile Video Coding (VVC),/api/v1/name/doctypename/draft/,19,2022,True
/api/v1/doc/document/rfc9343/,9343,rfc9343,IPv6 Application of the Alternate-Marking Method,2022-12-21 06:52:47+00:00,/api/v1/doc/document/draft-ietf-6man-ipv6-alt-mark/,/api/v1/doc/document/draft-fioccola-v6ops-ipv6-alt-mark/,2,draft-fioccola-v6ops-ipv6-alt-mark,01,IPv6 Performance Measurement with Alternate Marking Method,/api/v1/name/doctypename/draft/,2,2022,False
/api/v1/doc/document/rfc9343/,9343,rfc9343,IPv6 Application of the Alternate-Marking Method,2022-12-21 06:52:47+00:00,/api/v1/doc/document/draft-ietf-6man-ipv6-alt-mark/,/api/v1/doc/document/draft-fz-6man-ipv6-alt-mark/,1,draft-fz-6man-ipv6-alt-mark,09,IPv6 Application of the Alternate Marking Method,/api/v1/name/doctypename/draft/,10,2022,False
/api/v1/doc/document/rfc9343/,9343,rfc9343,IPv6 Application of the Alternate-Marking Method,2022-12-21 06:52:47+00:00,/api/v1/doc/document/draft-ietf-6man-ipv6-alt-mark/,/api/v1/doc/document/draft-ietf-6man-ipv6-alt-mark/,0,draft-ietf-6man-ipv6-alt-mark,17,IPv6 Application of the Alternate-Marking Method,/api/v1/name/doctypename/draft/,18,2022,True
/api/v1/doc/document/rfc9324/,9324,rfc9324,Policy Based on the Resource Public Key Infrastructure (RPKI) without Route Refresh,2022-12-21 07:30:20+00:00,/api/v1/doc/document/draft-ietf-sidrops-rov-no-rr/,/api/v1/doc/document/draft-ietf-sidrops-rov-no-rr/,0,draft-ietf-sidrops-rov-no-rr,08,Policy Based on the Resource Public Key Infrastructure (RPKI) without Route Refresh,/api/v1/name/doctypename/draft/,9,2022,True
/api/v1/doc/document/rfc9336/,9336,rfc9336,X.509 Certificate General-Purpose Extended Key Usage (EKU) for Document Signing,2022-12-21 07:33:20+00:00,/api/v1/doc/document/draft-ietf-lamps-documentsigning-eku/,/api/v1/doc/document/draft-ito-documentsigning-eku/,1,draft-ito-documentsigning-eku,02,General Purpose Extended Key Usage (EKU) for Document Signing X.509 Certificates,/api/v1/name/doctypename/draft/,3,2022,False
/api/v1/doc/document/rfc9336/,9336,rfc9336,X.509 Certificate General-Purpose Extended Key Usage (EKU) for Document Signing,2022-12-21 07:33:20+00:00,/api/v1/doc/document/draft-ietf-lamps-documentsigning-eku/,/api/v1/doc/document/draft-ietf-lamps-documentsigning-eku/,0,draft-ietf-lamps-documentsigning-eku,06,X.509 Certificate General-Purpose Extended Key Usage (EKU) for Document Signing,/api/v1/name/doctypename/draft/,7,2022,True
/api/v1/doc/document/rfc9339/,9339,rfc9339,OSPF Reverse Metric,2022-12-21 07:50:12+00:00,/api/v1/doc/document/draft-ietf-lsr-ospf-reverse-metric/,/api/v1/doc/document/draft-ketant-ospf-reverse-metric/,2,draft-ketant-ospf-reverse-metric,00,OSPF Reverse Metric,/api/v1/name/doctypename/draft/,1,2022,False
/api/v1/doc/document/rfc9339/,9339,rfc9339,OSPF Reverse Metric,2022-12-21 07:50:12+00:00,/api/v1/doc/document/draft-ietf-lsr-ospf-reverse-metric/,/api/v1/doc/document/draft-ketant-lsr-ospf-reverse-metric/,1,draft-ketant-lsr-ospf-reverse-metric,02,OSPF Reverse Metric,/api/v1/name/doctypename/draft/,3,2022,False
/api/v1/doc/document/rfc9339/,9339,rfc9339,OSPF Reverse Metric,2022-12-21 07:50:12+00:00,/api/v1/doc/document/draft-ietf-lsr-ospf-reverse-metric/,/api/v1/doc/document/draft-ietf-lsr-ospf-reverse-metric/,0,draft-ietf-lsr-ospf-reverse-metric,13,OSPF Reverse Metric,/api/v1/name/doctypename/draft/,14,2022,True
/api/v1/doc/document/rfc9310/,9310,rfc9310,X.509 Certificate Extension for 5G Network Function Types,2023-01-12 22:51:12+00:00,/api/v1/doc/document/draft-ietf-lamps-5g-nftypes/,/api/v1/doc/document/draft-housley-lamps-3g-nftypes/,1,draft-housley-lamps-3g-nftypes,00,X.509 Certificate Extension for 5G Network Function Types,/api/v1/name/doctypename/draft/,1,2023,False
/api/v1/doc/document/rfc9310/,9310,rfc9310,X.509 Certificate Extension for 5G Network Function Types,2023-01-12 22:51:12+00:00,/api/v1/doc/document/draft-ietf-lamps-5g-nftypes/,/api/v1/doc/document/draft-ietf-lamps-5g-nftypes/,0,draft-ietf-lamps-5g-nftypes,08,X.509 Certificate Extension for 5G Network Function Types,/api/v1/name/doctypename/draft/,9,2023,True
/api/v1/doc/document/rfc9333/,9333,rfc9333,Minimal IP Encapsulating Security Payload (ESP),2023-01-13 23:01:36+00:00,/api/v1/doc/document/draft-ietf-lwig-minimal-esp/,/api/v1/doc/document/draft-mglt-lwig-minimal-esp/,1,draft-mglt-lwig-minimal-esp,07,Minimal ESP,/api/v1/name/doctypename/draft/,8,2023,False
/api/v1/doc/document/rfc9333/,9333,rfc9333,Minimal IP Encapsulating Security Payload (ESP),2023-01-13 23:01:36+00:00,/api/v1/doc/document/draft-ietf-lwig-minimal-esp/,/api/v1/doc/document/draft-ietf-lwig-minimal-esp/,0,draft-ietf-lwig-minimal-esp,12,Minimal IP Encapsulating Security Payload (ESP),/api/v1/name/doctypename/draft/,13,2023,True
/api/v1/doc/document/rfc9334/,9334,rfc9334,Remote ATtestation procedureS (RATS) Architecture,2023-01-14 00:23:16+00:00,/api/v1/doc/document/draft-ietf-rats-architecture/,/api/v1/doc/document/draft-birkholz-attestation-terminology/,2,draft-birkholz-attestation-terminology,02,Reference Terminology for Remote Attestation Procedures,/api/v1/name/doctypename/draft/,3,2023,False
/api/v1/doc/document/rfc9334/,9334,rfc9334,Remote ATtestation procedureS (RATS) Architecture,2023-01-14 00:23:16+00:00,/api/v1/doc/document/draft-ietf-rats-architecture/,/api/v1/doc/document/draft-birkholz-rats-architecture/,1,draft-birkholz-rats-architecture,03,Remote Attestation Procedures Architecture,/api/v1/name/doctypename/draft/,4,2023,False
/api/v1/doc/document/rfc9334/,9334,rfc9334,Remote ATtestation procedureS (RATS) Architecture,2023-01-14 00:23:16+00:00,/api/v1/doc/document/draft-ietf-rats-architecture/,/api/v1/doc/document/draft-thaler-rats-architecture/,1,draft-thaler-rats-architecture,01,Remote Attestation Architecture,/api/v1/name/doctypename/draft/,2,2023,False
/api/v1/doc/document/rfc9334/,9334,rfc9334,Remote ATtestation procedureS (RATS) Architecture,2023-01-14 00:23:16+00:00,/api/v1/doc/document/draft-ietf-rats-architecture/,/api/v1/doc/document/draft-ietf-rats-architecture/,0,draft-ietf-rats-architecture,22,Remote ATtestation procedureS (RATS) Architecture,/api/v1/name/doctypename/draft/,23,2023,True
/api/v1/doc/document/rfc9353/,9353,rfc9353,IGP Extension for Path Computation Element Communication Protocol (PCEP) Security Capability Support in PCE Discovery (PCED),2023-01-14 01:23:47+00:00,/api/v1/doc/document/draft-ietf-lsr-pce-discovery-security-support/,/api/v1/doc/document/draft-wu-lsr-pce-discovery-security-support/,1,draft-wu-lsr-pce-discovery-security-support,01,IGP extension for PCEP security capability support in the PCE discovery,/api/v1/name/doctypename/draft/,2,2023,False
/api/v1/doc/document/rfc9353/,9353,rfc9353,IGP Extension for Path Computation Element Communication Protocol (PCEP) Security Capability Support in PCE Discovery (PCED),2023-01-14 01:23:47+00:00,/api/v1/doc/document/draft-ietf-lsr-pce-discovery-security-support/,/api/v1/doc/document/draft-ietf-lsr-pce-discovery-security-support/,0,draft-ietf-lsr-pce-discovery-security-support,13,IGP Extension for Path Computation Element Communication Protocol (PCEP) Security Capability Support in PCE Discovery (PCED),/api/v1/name/doctypename/draft/,14,2023,True
/api/v1/doc/document/rfc9354/,9354,rfc9354,Transmission of IPv6 Packets over Power Line Communication (PLC) Networks,2023-01-14 01:54:04+00:00,/api/v1/doc/document/draft-ietf-6lo-plc/,/api/v1/doc/document/draft-hou-6lo-plc/,1,draft-hou-6lo-plc,05,Transmission of IPv6 Packets over PLC Networks,/api/v1/name/doctypename/draft/,6,2023,False
/api/v1/doc/document/rfc9354/,9354,rfc9354,Transmission of IPv6 Packets over Power Line Communication (PLC) Networks,2023-01-14 01:54:04+00:00,/api/v1/doc/document/draft-ietf-6lo-plc/,/api/v1/doc/document/draft-ietf-6lo-plc/,0,draft-ietf-6lo-plc,11,Transmission of IPv6 Packets over Power Line Communication (PLC) Networks,/api/v1/name/doctypename/draft/,12,2023,True
/api/v1/doc/document/rfc9330/,9330,rfc9330,"Low Latency, Low Loss, and Scalable Throughput (L4S) Internet Service: Architecture",2023-01-20 05:10:20+00:00,/api/v1/doc/document/draft-ietf-tsvwg-l4s-arch/,/api/v1/doc/document/draft-briscoe-tsvwg-aqm-tcpm-rmcat-l4s-problem/,2,draft-briscoe-tsvwg-aqm-tcpm-rmcat-l4s-problem,02,"Low Latency, Low Loss, Scalable Throughput (L4S) Internet Service: Problem Statement",/api/v1/name/doctypename/draft/,3,2023,False
/api/v1/doc/document/rfc9330/,9330,rfc9330,"Low Latency, Low Loss, and Scalable Throughput (L4S) Internet Service: Architecture",2023-01-20 05:10:20+00:00,/api/v1/doc/document/draft-ietf-tsvwg-l4s-arch/,/api/v1/doc/document/draft-briscoe-tsvwg-l4s-arch/,1,draft-briscoe-tsvwg-l4s-arch,02,"Low Latency, Low Loss, Scalable Throughput (L4S) Internet Service: Architecture",/api/v1/name/doctypename/draft/,3,2023,False
/api/v1/doc/document/rfc9330/,9330,rfc9330,"Low Latency, Low Loss, and Scalable Throughput (L4S) Internet Service: Architecture",2023-01-20 05:10:20+00:00,/api/v1/doc/document/draft-ietf-tsvwg-l4s-arch/,/api/v1/doc/document/draft-ietf-tsvwg-l4s-arch/,0,draft-ietf-tsvwg-l4s-arch,20,"Low Latency, Low Loss, and Scalable Throughput (L4S) Internet Service: Architecture",/api/v1/name/doctypename/draft/,21,2023,True
/api/v1/doc/document/rfc9331/,9331,rfc9331,"The Explicit Congestion Notification (ECN) Protocol for Low Latency, Low Loss, and Scalable Throughput (L4S)",2023-01-20 05:10:25+00:00,/api/v1/doc/document/draft-ietf-tsvwg-ecn-l4s-id/,/api/v1/doc/document/draft-briscoe-tsvwg-ecn-l4s-id/,1,draft-briscoe-tsvwg-ecn-l4s-id,02,Identifying Modified Explicit Congestion Notification (ECN) Semantics for Ultra-Low Queuing Delay,/api/v1/name/doctypename/draft/,3,2023,False
/api/v1/doc/document/rfc9331/,9331,rfc9331,"The Explicit Congestion Notification (ECN) Protocol for Low Latency, Low Loss, and Scalable Throughput (L4S)",2023-01-20 05:10:25+00:00,/api/v1/doc/document/draft-ietf-tsvwg-ecn-l4s-id/,/api/v1/doc/document/draft-ietf-tsvwg-ecn-l4s-id/,0,draft-ietf-tsvwg-ecn-l4s-id,29,"The Explicit Congestion Notification (ECN) Protocol for Low Latency, Low Loss, and Scalable Throughput (L4S)",/api/v1/name/doctypename/draft/,30,2023,True
/api/v1/doc/document/rfc9332/,9332,rfc9332,"Dual-Queue Coupled Active Queue Management (AQM) for Low Latency, Low Loss, and Scalable Throughput (L4S)",2023-01-20 05:10:26+00:00,/api/v1/doc/document/draft-ietf-tsvwg-aqm-dualq-coupled/,/api/v1/doc/document/draft-briscoe-aqm-dualq-coupled/,2,draft-briscoe-aqm-dualq-coupled,01,"DualQ Coupled AQM for Low Latency, Low Loss and Scalable Throughput",/api/v1/name/doctypename/draft/,2,2023,False
/api/v1/doc/document/rfc9332/,9332,rfc9332,"Dual-Queue Coupled Active Queue Management (AQM) for Low Latency, Low Loss, and Scalable Throughput (L4S)",2023-01-20 05:10:26+00:00,/api/v1/doc/document/draft-ietf-tsvwg-aqm-dualq-coupled/,/api/v1/doc/document/draft-briscoe-tsvwg-aqm-dualq-coupled/,1,draft-briscoe-tsvwg-aqm-dualq-coupled,00,"DualQ Coupled AQM for Low Latency, Low Loss and Scalable Throughput",/api/v1/name/doctypename/draft/,1,2023,False
/api/v1/doc/document/rfc9332/,9332,rfc9332,"Dual-Queue Coupled Active Queue Management (AQM) for Low Latency, Low Loss, and Scalable Throughput (L4S)",2023-01-20 05:10:26+00:00,/api/v1/doc/document/draft-ietf-tsvwg-aqm-dualq-coupled/,/api/v1/doc/document/draft-ietf-tsvwg-aqm-dualq-coupled/,0,draft-ietf-tsvwg-aqm-dualq-coupled,25,"Dual-Queue Coupled Active Queue Management (AQM) for Low Latency, Low Loss, and Scalable Throughput (L4S)",/api/v1/name/doctypename/draft/,26,2023,True
/api/v1/doc/document/rfc9335/,9335,rfc9335,Completely Encrypting RTP Header Extensions and Contributing Sources,2023-01-25 19:39:12+00:00,/api/v1/doc/document/draft-ietf-avtcore-cryptex/,/api/v1/doc/document/draft-uberti-avtcore-cryptex/,1,draft-uberti-avtcore-cryptex,01,Completely Encrypting RTP Header Extensions and Contributing Sources,/api/v1/name/doctypename/draft/,2,2023,False
/api/v1/doc/document/rfc9335/,9335,rfc9335,Completely Encrypting RTP Header Extensions and Contributing Sources,2023-01-25 19:39:12+00:00,/api/v1/doc/document/draft-ietf-avtcore-cryptex/,/api/v1/doc/document/draft-ietf-avtcore-cryptex/,0,draft-ietf-avtcore-cryptex,08,Completely Encrypting RTP Header Extensions and Contributing Sources,/api/v1/name/doctypename/draft/,9,2023,True
/api/v1/doc/document/rfc9356/,9356,rfc9356,Advertising Layer 2 Bundle Member Link Attributes in OSPF,2023-01-25 19:39:17+00:00,/api/v1/doc/document/draft-ietf-lsr-ospf-l2bundles/,/api/v1/doc/document/draft-ketant-lsr-ospf-l2bundles/,1,draft-ketant-lsr-ospf-l2bundles,02,Advertising L2 Bundle Member Link Attributes in OSPF,/api/v1/name/doctypename/draft/,3,2023,False
/api/v1/doc/document/rfc9356/,9356,rfc9356,Advertising Layer 2 Bundle Member Link Attributes in OSPF,2023-01-25 19:39:17+00:00,/api/v1/doc/document/draft-ietf-lsr-ospf-l2bundles/,/api/v1/doc/document/draft-ietf-lsr-ospf-l2bundles/,0,draft-ietf-lsr-ospf-l2bundles,10,Advertising Layer 2 Bundle Member Link Attributes in OSPF,/api/v1/name/doctypename/draft/,11,2023,True
/api/v1/doc/document/rfc9347/,9347,rfc9347,Aggregation and Fragmentation Mode for Encapsulating Security Payload (ESP) and Its Use for IP Traffic Flow Security (IP-TFS),2023-02-01 05:30:20+00:00,/api/v1/doc/document/draft-ietf-ipsecme-iptfs/,/api/v1/doc/document/draft-hopps-ipsecme-iptfs/,1,draft-hopps-ipsecme-iptfs,01,IP Traffic Flow Security,/api/v1/name/doctypename/draft/,2,2023,False
/api/v1/doc/document/rfc9347/,9347,rfc9347,Aggregation and Fragmentation Mode for Encapsulating Security Payload (ESP) and Its Use for IP Traffic Flow Security (IP-TFS),2023-02-01 05:30:20+00:00,/api/v1/doc/document/draft-ietf-ipsecme-iptfs/,/api/v1/doc/document/draft-ietf-ipsecme-iptfs/,0,draft-ietf-ipsecme-iptfs,19,Aggregation and Fragmentation Mode for Encapsulating Security Payload (ESP) and Its Use for IP Traffic Flow Security (IP-TFS),/api/v1/name/doctypename/draft/,20,2023,True
/api/v1/doc/document/rfc9348/,9348,rfc9348,A YANG Data Model for IP Traffic Flow Security,2023-02-01 05:30:24+00:00,/api/v1/doc/document/draft-ietf-ipsecme-yang-iptfs/,/api/v1/doc/document/draft-fedyk-ipsecme-yang-iptfs/,1,draft-fedyk-ipsecme-yang-iptfs,02,IP Traffic Flow Security YANG Module,/api/v1/name/doctypename/draft/,3,2023,False
/api/v1/doc/document/rfc9348/,9348,rfc9348,A YANG Data Model for IP Traffic Flow Security,2023-02-01 05:30:24+00:00,/api/v1/doc/document/draft-ietf-ipsecme-yang-iptfs/,/api/v1/doc/document/draft-ietf-ipsecme-yang-iptfs/,0,draft-ietf-ipsecme-yang-iptfs,11,A YANG Data Model for IP Traffic Flow Security,/api/v1/name/doctypename/draft/,12,2023,True
/api/v1/doc/document/rfc9349/,9349,rfc9349,Definitions of Managed Objects for IP Traffic Flow Security,2023-02-01 05:30:25+00:00,/api/v1/doc/document/draft-ietf-ipsecme-mib-iptfs/,/api/v1/doc/document/draft-fedyk-ipsecme-mib-iptfs/,1,draft-fedyk-ipsecme-mib-iptfs,00,Definitions of Managed Objects for IP Traffic Flow Security,/api/v1/name/doctypename/draft/,1,2023,False
/api/v1/doc/document/rfc9349/,9349,rfc9349,Definitions of Managed Objects for IP Traffic Flow Security,2023-02-01 05:30:25+00:00,/api/v1/doc/document/draft-ietf-ipsecme-mib-iptfs/,/api/v1/doc/document/draft-ietf-ipsecme-mib-iptfs/,0,draft-ietf-ipsecme-mib-iptfs,11,Definitions of Managed Objects for IP Traffic Flow Security,/api/v1/name/doctypename/draft/,12,2023,True
/api/v1/doc/document/rfc9346/,9346,rfc9346,IS-IS Extensions in Support of Inter-Autonomous System (AS) MPLS and GMPLS Traffic Engineering,2023-02-02 03:30:20+00:00,/api/v1/doc/document/draft-ietf-lsr-isis-rfc5316bis/,/api/v1/doc/document/draft-chen-isis-rfc5316bis/,2,draft-chen-isis-rfc5316bis,02,ISIS Extensions in Support of Inter-Autonomous System (AS) MPLS and GMPLS Traffic Engineering,/api/v1/name/doctypename/draft/,3,2023,False
/api/v1/doc/document/rfc9346/,9346,rfc9346,IS-IS Extensions in Support of Inter-Autonomous System (AS) MPLS and GMPLS Traffic Engineering,2023-02-02 03:30:20+00:00,/api/v1/doc/document/draft-ietf-lsr-isis-rfc5316bis/,/api/v1/doc/document/draft-chen-lsr-isis-rfc5316bis/,1,draft-chen-lsr-isis-rfc5316bis,02,ISIS Extensions in Support of Inter-Autonomous System (AS) MPLS and GMPLS Traffic Engineering,/api/v1/name/doctypename/draft/,3,2023,False
/api/v1/doc/document/rfc9346/,9346,rfc9346,IS-IS Extensions in Support of Inter-Autonomous System (AS) MPLS and GMPLS Traffic Engineering,2023-02-02 03:30:20+00:00,/api/v1/doc/document/draft-ietf-lsr-isis-rfc5316bis/,/api/v1/doc/document/draft-ietf-lsr-isis-rfc5316bis/,0,draft-ietf-lsr-isis-rfc5316bis,07,IS-IS Extensions in Support of Inter-Autonomous System (AS) MPLS and GMPLS Traffic Engineering,/api/v1/name/doctypename/draft/,8,2023,True
/api/v1/doc/document/rfc9357/,9357,rfc9357,Label Switched Path (LSP) Object Flag Extension for Stateful PCE,2023-02-02 03:44:59+00:00,/api/v1/doc/document/draft-ietf-pce-lsp-extended-flags/,/api/v1/doc/document/draft-xiong-pce-lsp-flag/,1,draft-xiong-pce-lsp-flag,03,LSP Object Flag Extension of Stateful PCE,/api/v1/name/doctypename/draft/,4,2023,False
/api/v1/doc/document/rfc9357/,9357,rfc9357,Label Switched Path (LSP) Object Flag Extension for Stateful PCE,2023-02-02 03:44:59+00:00,/api/v1/doc/document/draft-ietf-pce-lsp-extended-flags/,/api/v1/doc/document/draft-ietf-pce-lsp-extended-flags/,0,draft-ietf-pce-lsp-extended-flags,09,Label Switched Path (LSP) Object Flag Extension for Stateful PCE,/api/v1/name/doctypename/draft/,10,2023,True
/api/v1/doc/document/rfc9358/,9358,rfc9358,Path Computation Element Communication Protocol (PCEP) Extensions for Establishing Relationships between Sets of Label Switched Paths and Virtual Networks,2023-02-14 22:23:23+00:00,/api/v1/doc/document/draft-ietf-pce-vn-association/,/api/v1/doc/document/draft-leedhody-pce-vn-association/,1,draft-leedhody-pce-vn-association,08,Path Computation Element communication Protocol (PCEP) extensions for Establishing Relationships between sets of LSPs and Virtual Networks,/api/v1/name/doctypename/draft/,9,2023,False
/api/v1/doc/document/rfc9358/,9358,rfc9358,Path Computation Element Communication Protocol (PCEP) Extensions for Establishing Relationships between Sets of Label Switched Paths and Virtual Networks,2023-02-14 22:23:23+00:00,/api/v1/doc/document/draft-ietf-pce-vn-association/,/api/v1/doc/document/draft-ietf-pce-vn-association/,0,draft-ietf-pce-vn-association,11,Path Computation Element Communication Protocol (PCEP) Extensions for Establishing Relationships between Sets of Label Switched Paths and Virtual Networks,/api/v1/name/doctypename/draft/,12,2023,True
/api/v1/doc/document/rfc9364/,9364,rfc9364,DNS Security Extensions (DNSSEC),2023-02-14 23:21:07+00:00,/api/v1/doc/document/draft-ietf-dnsop-dnssec-bcp/,/api/v1/doc/document/draft-hoffman-dnssec/,1,draft-hoffman-dnssec,00,DNS Security Extensions (DNSSEC),/api/v1/name/doctypename/draft/,1,2023,False
/api/v1/doc/document/rfc9364/,9364,rfc9364,DNS Security Extensions (DNSSEC),2023-02-14 23:21:07+00:00,/api/v1/doc/document/draft-ietf-dnsop-dnssec-bcp/,/api/v1/doc/document/draft-ietf-dnsop-dnssec-bcp/,0,draft-ietf-dnsop-dnssec-bcp,06,DNS Security Extensions (DNSSEC),/api/v1/name/doctypename/draft/,7,2023,True
